n_bathrooms,rent_price,n_rooms,sq_mt_built,buy_price_by_area,has_garden,buy_price
2.0,-12754,3,199.0,8920,0,1775000
4.0,-154511,4,336.0,8021,0,2695000
2.0,1804,2,97.0,5772,0,559900
2.0,2517,2,135.0,7185,0,970000
3.0,-24524,2,316.0,6171,0,1950000
6.0,-72590,6,752.0,3112,1,2340000
3.0,2283,5,180.0,6222,0,1120000
2.0,1059,3,208.0,6250,0,1300000
1.0,1542,2,93.0,4785,0,445000
4.0,-154511,3,330.0,8167,0,2695000
5.0,-1402943,8,630.0,6746,0,4250000
2.0,1873,2,85.0,6941,0,590000
1.0,1135,2,47.0,5851,0,275000
2.0,1439,3,70.0,5714,0,400000
4.0,-2333,4,216.0,6944,0,1500000
7.0,-125566,9,629.0,4118,0,2590000
3.0,2480,4,220.0,4091,0,900000
4.0,-104074,3,390.0,6410,0,2500000
3.0,2475,3,146.0,6130,0,895000
2.0,1059,4,208.0,6250,0,1300000
3.0,2417,4,190.0,4474,0,850000
4.0,-154511,3,335.0,8045,0,2695000
3.0,1059,4,208.0,6250,0,1300000
3.0,-15030,3,263.0,6901,0,1815000
2.0,-2221534,6,630.0,7460,1,4700000
4.0,-20661,3,220.0,8636,0,1900000
7.0,-188041,7,666.0,4204,1,2800000
3.0,-154511,3,335.0,8045,0,2695000
4.0,2165,5,363.0,3168,0,1150000
4.0,2305,4,296.0,2652,1,785000
2.0,1265,3,166.0,7711,0,1280000
2.0,1576,2,86.0,5349,0,460000
3.0,2360,5,225.0,3622,0,815000
1.0,795,3,70.0,2343,0,164000
5.0,-19939,5,529.0,3573,0,1890000
4.0,1536,5,279.0,4480,0,1250000
2.0,1108,1,60.0,4417,0,265000
3.0,2126,4,150.0,4667,0,700000
4.0,2315,5,266.0,2970,0,790000
4.0,2417,4,279.0,3047,1,850000
4.0,2017,5,396.0,2980,0,1180000
4.0,-19939,5,520.0,3635,0,1890000
2.0,805,2,60.0,2783,0,167000
3.0,2410,2,112.0,7545,0,845000
3.0,2234,4,226.0,3319,1,750000
6.0,-13026,6,516.0,3450,0,1780000
1.0,646,1,35.0,3571,0,125000
3.0,2417,4,413.0,2058,0,850000
3.0,2234,3,135.0,5556,0,750000
1.0,725,3,78.0,1859,0,145000
2.0,1346,2,85.0,4235,0,360000
4.0,2360,4,400.0,2038,1,815000
1.0,638,3,64.0,1922,0,123003
3.0,773,3,187.0,7086,0,1325000
3.0,959,3,170.0,7701,0,1309100
1.0,1233,2,65.0,4815,0,313000
5.0,1313,6,260.0,4904,0,1275000
3.0,1496,4,173.0,2457,0,425000
3.0,1341,3,161.0,7901,0,1272000
5.0,2070,5,326.0,3589,0,1170000
3.0,2117,3,148.0,4703,0,696000
4.0,2514,4,247.0,3846,0,950000
4.0,1536,5,240.0,5208,0,1250000
6.0,-1132,5,317.0,4560,0,1445368
4.0,2452,4,400.0,2188,1,875000
4.0,2170,3,195.0,3692,0,720000
3.0,2470,3,139.0,6403,0,890000
4.0,2416,5,212.0,4005,1,849000
2.0,1507,1,106.0,4053,0,429600
3.0,2360,4,323.0,2523,1,815000
2.0,1197,3,125.0,2392,0,299000
3.0,1485,2,118.0,3559,0,420000
2.0,910,3,70.0,2829,0,198000
2.0,1664,2,95.0,5253,0,499000
2.0,1439,0,110.0,3636,0,400000
1.0,1092,2,103.0,2515,0,259000
1.0,1122,3,90.0,3000,0,270000
1.0,1225,2,90.0,3444,0,310000
3.0,2126,3,163.0,4294,0,700000
1.0,1262,0,180.0,1806,0,325000
3.0,1553,4,175.0,2571,0,450000
4.0,2331,5,200.0,3995,0,799000
3.0,2165,5,300.0,3833,0,1150000
2.0,1485,2,140.0,3000,0,420000
2.0,1122,2,96.0,2812,0,270000
3.0,2369,4,209.0,3923,0,820000
1.0,910,3,96.0,2062,0,198000
1.0,916,3,80.0,2497,0,199750
2.0,851,4,93.0,1935,0,180000
2.0,1439,3,135.0,2962,1,399900
2.0,1382,4,118.0,3178,0,375000
3.0,1960,2,419.0,2840,1,1190000
2.0,2035,2,170.0,3882,0,660000
1.0,1530,1,160.0,2750,0,440000
6.0,-7145,5,409.0,4044,0,1653930
2.0,1265,3,166.0,7711,0,1280000
3.0,1552,2,136.0,3305,0,449500
3.0,1552,2,136.0,3305,0,449500
2.0,2352,5,257.0,3152,0,810000
5.0,-19939,5,520.0,3635,0,1890000
6.0,-2214,4,472.0,3167,0,1495000
4.0,2192,4,161.0,4534,1,730000
3.0,1186,3,170.0,7576,0,1287900
2.0,666,2,60.0,2167,0,130000
4.0,1900,4,220.0,5455,1,1200000
4.0,-83453,6,500.0,4800,0,2400000
2.0,1900,3,250.0,4800,0,1200000
2.0,1943,3,180.0,3444,1,620000
2.0,1342,4,141.0,2539,0,358000
3.0,2234,4,200.0,3750,1,750000
2.0,1439,2,100.0,4000,0,400000
2.0,2033,3,153.0,4307,0,659000
4.0,2165,5,362.0,3177,0,1150000
2.0,864,3,77.0,2390,0,184000
2.0,1135,2,83.0,3313,1,275000
5.0,845,4,342.0,3857,0,1319000
1.0,798,3,78.0,2115,0,165000
3.0,2234,4,163.0,4601,1,750000
2.0,1989,6,149.0,4295,0,640000
3.0,-103852,4,423.0,5908,1,2499000
5.0,-17213,5,300.0,6167,1,1850000
4.0,-221,6,474.0,2943,1,1395000
6.0,-188041,7,575.0,4870,1,2800000
6.0,-187699,7,575.0,4868,1,2799000
4.0,-38920,4,275.0,7636,1,2100000
7.0,-2807303,6,723.0,6846,1,4950000
3.0,-5687491,9,848.0,6840,0,5800000
2.0,-13026,2,258.0,6899,0,1780000
6.0,-4495741,8,601.0,9151,1,5500000
2.0,773,4,260.0,5096,0,1325000
2.0,94,4,190.0,7237,0,1375000
2.0,-13026,2,258.0,6899,0,1780000
4.0,-394913,3,306.0,10621,1,3250000
3.0,-266250,5,372.0,8065,1,3000000
7.0,-564667,5,484.0,7231,0,3500000
7.0,-5687491,9,848.0,6840,1,5800000
4.0,-104074,5,400.0,6250,1,2500000
6.0,-2420677,5,450.0,10644,0,4790000
4.0,-20661,6,439.0,4328,1,1900000
3.0,-104074,4,369.0,6775,1,2500000
3.0,-9747,6,253.0,6779,1,1715000
2.0,-4866,4,181.0,8785,0,1590000
5.0,-38920,5,450.0,4667,1,2100000
2.0,-2443600,0,750.0,6400,1,4800000
2.0,2234,3,134.0,5597,0,750000
3.0,-303,3,190.0,7368,0,1400000
2.0,1839,2,134.0,4291,0,575000
2.0,-4866,5,184.0,8641,1,1590000
4.0,-394913,3,432.0,7523,1,3250000
4.0,-154511,6,402.0,6704,1,2695000
7.0,-21807395,8,852.0,9272,1,7900000
4.0,-32945935,7,881.0,9875,1,8700000
4.0,-24524,5,383.0,5091,0,1950000
1.0,2514,4,287.0,3449,0,990000
3.0,33,3,252.0,5472,0,1379000
2.0,1344,2,89.0,4034,0,359000
7.0,-21807395,7,852.0,9272,1,7900000
4.0,-104074,5,369.0,6775,1,2500000
5.0,-38920,8,450.0,4667,1,2100000
2.0,-303,1,167.0,8383,0,1400000
4.0,-1328484,7,410.0,10244,1,4200000
3.0,-266250,4,416.0,7212,0,3000000
2.0,1731,5,165.0,7424,1,1225000
6.0,-156000,6,537.0,5028,1,2700000
5.0,-261854,9,985.0,3036,1,2990000
3.0,-8846,3,240.0,7062,0,1695000
7.0,-2807303,6,723.0,6846,1,4950000
5.0,-38920,6,430.0,4884,0,2100000
4.0,-2443600,24,682.0,7038,1,4800000
6.0,-38920,5,430.0,4884,1,2100000
6.0,-2443600,10,750.0,6400,0,4800000
5.0,-58234,4,430.0,5233,0,2250000
5.0,-65933,5,310.0,7419,0,2300000
4.0,-303,6,387.0,3618,0,1400000
2.0,-4866,4,185.0,8595,1,1590000
5.0,-8628,4,290.0,5828,1,1690000
4.0,-2443600,24,682.0,7038,1,4800000
9.0,-261854,8,982.0,3045,1,2990000
4.0,-24524,5,527.0,3700,0,1950000
3.0,-5194,7,300.0,5333,1,1600000
4.0,-13026,5,245.0,7265,1,1780000
6.0,-1047468,5,550.0,7255,1,3990000
2.0,2137,3,145.0,4862,1,705000
3.0,2480,5,189.0,4762,0,900000
5.0,-313261,6,714.0,4342,0,3100000
6.0,-266250,10,503.0,5964,1,3000000
3.0,-303,6,325.0,4308,0,1400000
6.0,-261854,10,793.0,3770,1,2990000
3.0,2165,2,180.0,6389,0,1150000
9.0,-261854,8,982.0,3045,1,2990000
4.0,-2333,4,233.0,6438,1,1500000
7.0,-564667,5,468.0,7479,1,3500000
7.0,-104074,8,290.0,8621,1,2500000
5.0,-27054,4,288.0,6875,1,1980000
5.0,-38920,5,365.0,5753,1,2100000
7.0,-5687491,9,800.0,7250,1,5800000
2.0,2234,3,119.0,6302,0,749990
2.0,2124,3,127.0,5504,1,699000
4.0,-24524,4,383.0,5091,1,1950000
4.0,-5194,5,364.0,4396,1,1600000
3.0,2490,3,140.0,7321,1,1025000
6.0,-4547,6,480.0,3292,1,1580000
4.0,-65933,5,400.0,5750,0,2300000
4.0,-156000,8,385.0,7013,1,2700000
3.0,2371,3,190.0,5742,0,1091000
6.0,-735341,6,450.0,8222,1,3700000
3.0,-5194,5,401.0,3990,1,1600000
4.0,-4391,6,268.0,5877,1,1575000
6.0,-2807303,6,714.0,6933,1,4950000
7.0,-224653,6,519.0,5588,0,2900000
4.0,-2910776,6,400.0,12475,0,4990000
3.0,-367815,5,410.0,7812,0,3203000
6.0,-38920,6,469.0,4478,1,2100000
9.0,-645820,8,939.0,3834,1,3600000
6.0,-261854,6,615.0,4862,1,2990000
3.0,2347,5,301.0,3654,0,1100000
4.0,-2352873,5,400.0,11900,0,4760000
3.0,2378,3,169.0,4882,0,825000
3.0,2371,3,200.0,5455,0,1091000
5.0,-103852,4,423.0,5908,1,2499000
2.0,-13026,2,258.0,6899,0,1780000
6.0,-75205,5,351.0,6709,1,2355000
4.0,-2937084,9,750.0,6667,0,5000000
7.0,-128137,6,400.0,6500,0,2600000
5.0,-491344,6,600.0,5667,1,3400000
3.0,-266250,5,590.0,5085,0,3000000
4.0,-2937084,24,750.0,6667,0,5000000
5.0,-58234,5,430.0,5233,0,2250000
6.0,-4866,5,399.0,3985,0,1590000
5.0,-24524,5,383.0,5091,0,1950000
7.0,-244802,6,515.0,5728,1,2950000
3.0,2187,4,269.0,4257,1,1145000
3.0,2470,3,206.0,4320,0,890000
3.0,2457,5,225.0,4667,0,1050000
5.0,-24524,7,375.0,5200,0,1950000
2.0,-53237,7,282.0,7855,1,2215000
4.0,-8628,6,300.0,5633,1,1690000
3.0,-150106,5,365.0,7342,1,2680000
3.0,-8846,3,240.0,7062,0,1695000
7.0,-266250,8,510.0,5882,1,3000000
5.0,-65933,5,400.0,5750,0,2300000
3.0,2514,5,280.0,3393,1,950000
10.0,-32945935,10,856.0,10164,1,8700000
5.0,-32945935,4,850.0,10235,1,8700000
3.0,820,3,165.0,8007,0,1321117
4.0,-3635,5,235.0,6594,0,1549514
6.0,-51191,5,481.0,4574,1,2200000
3.0,-101863,4,369.0,6748,0,2490000
4.0,-560819,5,460.0,7598,1,3495000
5.0,-104074,5,369.0,6775,1,2500000
2.0,994,2,55.0,4091,0,225000
3.0,2490,3,224.0,4576,1,1025000
4.0,-27934,5,289.0,6886,1,1990000
3.0,-150106,5,362.0,7403,1,2680000
3.0,-104074,5,420.0,5952,1,2500000
8.0,-32945935,6,850.0,10235,1,8700000
4.0,-859855,8,400.0,9562,0,3825000
7.0,-5687491,9,900.0,6444,1,5800000
3.0,-266250,5,580.0,5172,0,3000000
2.0,2432,3,90.0,9556,0,860000
3.0,2347,6,235.0,4681,1,1100000
7.0,-1823000,5,480.0,9375,1,4500000
4.0,-3649,6,440.0,3523,1,1550000
4.0,-564667,6,518.0,6757,0,3500000
3.0,-6992,2,190.0,8684,0,1650000
5.0,-425334,4,400.0,8250,0,3300000
6.0,-6603834,6,670.0,8955,0,6000000
4.0,-2096,6,195.0,7641,1,1490000
2.0,-24524,7,229.0,8515,1,1950000
7.0,-1480474,8,720.0,5972,1,4300000
5.0,-303,6,420.0,3333,1,1400000
4.0,-833784,6,800.0,4750,1,3800000
3.0,2371,3,190.0,5742,0,1091000
5.0,-266250,10,503.0,5964,1,3000000
6.0,-2443600,8,670.0,7164,1,4800000
5.0,-188041,6,400.0,7000,1,2800000
2.0,1358,2,75.0,4867,0,365000
3.0,1536,4,236.0,5297,0,1250000
3.0,-2333,3,250.0,6000,1,1500000
3.0,-104074,5,379.0,6596,0,2500000
4.0,-109407,4,465.0,5427,0,2523500
3.0,2369,5,150.0,5467,1,820000
3.0,2165,5,232.0,4957,1,1150000
2.0,-4866,4,185.0,8595,1,1590000
5.0,-103852,4,390.0,6408,0,2499000
4.0,-33621,5,293.0,6997,1,2050000
2.0,-394913,3,432.0,7523,0,3250000
7.0,-32945935,7,856.0,10164,0,8700000
5.0,-89299,8,331.0,7341,1,2430000
5.0,-257512,9,370.0,8054,1,2980000
5.0,-65933,4,360.0,6389,1,2300000
3.0,2165,2,181.0,6354,0,1150000
3.0,2516,3,160.0,6000,0,960000
5.0,-5046,5,240.0,6648,0,1595515
4.0,-491344,8,600.0,5667,1,3400000
2.0,-4866,5,184.0,8641,0,1590000
2.0,1897,2,90.0,6667,1,600000
6.0,-2420677,5,450.0,10644,1,4790000
3.0,-266250,4,416.0,7212,0,3000000
4.0,-4866,4,252.0,6310,1,1590000
3.0,-14150,6,424.0,4245,1,1800000
3.0,2347,6,301.0,3654,0,1100000
5.0,2044,5,304.0,3865,1,1175000
3.0,-104074,3,305.0,8197,0,2500000
8.0,-2937084,8,682.0,7331,1,5000000
3.0,-8846,3,240.0,7062,0,1695000
7.0,-564667,5,500.0,7000,1,3500000
3.0,2371,3,190.0,5742,0,1091000
4.0,-186334,6,503.0,5557,0,2795000
5.0,-38920,5,347.0,6052,0,2100000
4.0,-1645087,6,446.0,9865,0,4400000
4.0,-8628,4,300.0,5633,1,1690000
7.0,-32945935,7,856.0,10164,0,8700000
3.0,-14150,5,326.0,5521,1,1800001
6.0,-58235,5,450.0,5000,0,2250001
7.0,-564667,5,500.0,7000,1,3500000
2.0,-4866,4,184.0,8641,1,1590000
4.0,-27054,4,360.0,5500,1,1980000
5.0,773,8,317.0,4180,0,1325000
3.0,-2333,3,191.0,7853,0,1500000
7.0,-2937084,18,750.0,6667,1,5000000
4.0,-104074,5,369.0,6775,1,2500000
5.0,-32945935,6,860.0,10116,0,8700000
1.0,1549,1,135.0,3319,0,448000
5.0,-289051,5,500.0,6100,1,3050000
2.0,1393,2,65.0,5846,0,380000
4.0,-1645087,6,446.0,9865,0,4400000
5.0,-104074,7,200.0,12500,1,2500000
2.0,2234,3,135.0,5556,0,750000
4.0,-44765,8,516.0,4167,1,2150000
4.0,2347,4,300.0,3667,1,1100000
5.0,-2937081,7,524.0,9542,1,4999999
6.0,-38920,4,300.0,7000,1,2100000
4.0,-266250,5,600.0,5000,0,3000000
5.0,-17213,5,300.0,6167,1,1850000
6.0,-38920,4,300.0,7000,1,2100000
3.0,-140,4,282.0,4929,0,1390000
5.0,-2333,6,233.0,6438,1,1500000
3.0,2347,6,301.0,3654,1,1100000
4.0,-32945935,6,860.0,10116,1,8700000
6.0,-140,5,359.0,3872,1,1390000
7.0,-1480474,9,702.0,6125,0,4300000
3.0,2165,4,132.0,8712,1,1150000
3.0,2490,3,140.0,7321,1,1025000
2.0,-4866,4,184.0,8641,1,1590000
4.0,-27054,4,360.0,5500,0,1980000
2.0,1250,3,242.0,1322,0,320000
5.0,1113,4,255.0,5078,0,1295000
5.0,-2214,6,470.0,3181,1,1495000
3.0,2165,3,245.0,4694,0,1150000
4.0,1900,4,300.0,4000,0,1200000
3.0,2347,5,280.0,3929,1,1100000
7.0,-5687491,9,900.0,6444,1,5800000
3.0,2283,6,220.0,5091,1,1120000
5.0,-261854,7,615.0,4862,1,2990000
6.0,-13026,5,295.0,6034,1,1780000
6.0,-2937084,8,800.0,6250,1,5000000
4.0,-188041,6,459.0,6100,0,2800000
9.0,-1328484,9,100.0,3268,1,4200000
3.0,-2096,3,248.0,6008,0,1490000
4.0,-83453,5,315.0,7619,1,2400000
5.0,-75205,5,350.0,6729,1,2355000
3.0,2347,4,189.0,5820,1,1100000
3.0,1900,5,240.0,5000,1,1200000
4.0,-221,6,300.0,4650,0,1395000
2.0,2255,2,135.0,5630,0,760000
7.0,-21807395,8,852.0,9272,1,7900000
2.0,-4866,5,185.0,8595,0,1590000
4.0,-4866,4,252.0,6310,1,1590000
5.0,-156000,4,303.0,8911,0,2700000
2.0,1330,2,75.0,4707,0,353000
6.0,-313261,10,789.0,3929,1,3100000
3.0,2510,3,180.0,5222,1,940000
3.0,1931,3,253.0,4723,1,1195000
4.0,-14150,6,326.0,5521,1,1800000
4.0,-65933,5,367.0,6267,0,2300000
6.0,-4495741,8,601.0,9151,1,5500000
6.0,-1047468,6,450.0,8867,1,3990000
6.0,-1047468,6,450.0,8867,1,3990000
4.0,-394913,4,310.0,10484,1,3250000
2.0,-17213,3,247.0,7490,0,1850000
5.0,-27054,4,360.0,5500,0,1980000
5.0,-51191,6,270.0,8148,0,2200000
4.0,-33621,5,293.0,6997,0,2050000
2.0,313,2,196.0,6939,0,1360000
4.0,-2096,6,340.0,4382,1,1490000
3.0,1900,6,317.0,3785,1,1200000
4.0,-221,6,300.0,4650,0,1395000
4.0,-65933,5,351.0,6553,1,2300000
3.0,-24524,3,250.0,7800,1,1950000
4.0,-5194,4,248.0,6452,0,1600000
5.0,1165,5,314.0,4108,0,1290000
5.0,-680594,5,484.0,7521,0,3640000
4.0,-491344,6,505.0,6733,1,3400000
5.0,-11444,5,320.0,5469,1,1750000
1.0,1655,2,114.0,4342,0,495000
5.0,-24524,4,431.0,4524,1,1950000
5.0,773,7,419.0,3162,0,1325000
4.0,-20661,6,438.0,4338,1,1900000
2.0,-13026,2,258.0,6899,0,1780000
3.0,-1225,3,237.0,6118,0,1450000
3.0,2234,4,195.0,3846,1,750000
3.0,-9747,6,253.0,6779,1,1715000
5.0,-394913,3,370.0,8784,1,3250000
4.0,-20661,7,326.0,5828,1,1900000
4.0,-101863,5,370.0,6730,0,2490000
7.0,-21807395,7,825.0,9576,1,7900000
4.0,-491344,4,505.0,6733,1,3400000
5.0,-1645087,5,446.0,9865,1,4400000
2.0,-4866,4,184.0,8641,1,1590000
5.0,-4495741,8,600.0,9167,0,5500000
3.0,1900,4,261.0,4598,0,1200000
6.0,-21807395,6,852.0,9272,1,7900000
2.0,-51191,4,314.0,7006,1,2200000
4.0,-4866,4,252.0,6310,1,1590000
4.0,-65933,5,357.0,6443,0,2300000
4.0,-1755,4,257.0,5739,0,1475000
7.0,-2807303,6,720.0,6875,1,4950000
4.0,-9747,6,270.0,6352,1,1715000
3.0,-104074,3,275.0,9091,0,2500000
6.0,-140,5,370.0,3757,1,1390000
6.0,-38920,5,453.0,4636,1,2100000
5.0,-83453,5,372.0,6452,1,2400000
3.0,1174,2,90.0,3222,1,290000
3.0,1346,4,116.0,3103,0,360000
2.0,1161,4,95.0,3000,0,285000
1.0,1038,7,133.0,1805,0,240000
2.0,1287,4,178.0,1882,1,335000
3.0,1244,5,170.0,1868,0,317500
2.0,1119,3,96.0,2802,0,269000
2.0,1161,3,95.0,3000,1,285000
3.0,2126,5,288.0,2430,0,699900
1.0,592,2,110.0,1018,0,112000
1.0,1187,2,208.0,1418,0,295000
2.0,901,2,60.0,3250,0,195000
3.0,1382,4,270.0,1389,0,375000
1.0,1238,2,177.0,1780,1,315000
3.0,1644,5,270.0,1815,0,490000
2.0,744,1,62.0,2419,0,150000
1.0,979,3,117.0,1880,0,220000
4.0,1890,3,215.0,2777,1,597000
4.0,2477,6,574.0,1805,0,1036000
1.0,964,1,80.0,2688,0,215000
2.0,1024,2,105.0,2238,0,235000
7.0,2012,15,390.0,1667,0,650000
2.0,1323,3,185.0,1892,0,350000
2.0,1553,5,180.0,2500,0,450000
1.0,1311,3,90.0,3833,0,345000
2.0,1108,5,80.0,3312,0,265000
2.0,917,2,100.0,2000,1,200000
2.0,744,0,60.0,2500,0,150000
2.0,1092,0,120.0,2158,0,259000
2.0,1009,2,84.0,2738,0,230000
1.0,1021,4,75.0,3120,0,234000
2.0,1094,4,160.0,1625,0,260000
1.0,813,2,66.0,2561,0,169000
1.0,917,1,70.0,2857,0,200000
4.0,1966,4,452.0,1394,0,630000
2.0,1213,2,96.0,3177,0,305000
1.0,1140,4,120.0,2308,0,277000
2.0,1213,2,95.0,3211,0,305000
2.0,1213,2,96.0,3177,0,305000
1.0,1187,2,131.0,2252,0,295000
2.0,851,2,185.0,973,0,180000
2.0,1024,2,100.0,2350,0,235000
1.0,881,2,78.0,2423,0,189000
2.0,789,1,67.0,2425,0,162500
2.0,814,1,75.0,2260,0,169500
4.0,1653,3,180.0,2744,1,494000
2.0,1116,3,103.0,2602,0,268000
2.0,1462,3,165.0,2485,0,410000
2.0,976,4,145.0,1510,0,219000
2.0,1119,3,96.0,2802,0,269000
2.0,1248,4,139.0,2295,0,319000
2.0,1223,4,120.0,2575,0,309000
2.0,2470,2,152.0,5855,0,890000
1.0,1035,1,57.0,4193,0,239000
2.0,2265,3,186.0,4113,0,765000
1.0,1320,2,83.0,4205,0,349000
3.0,1885,3,152.0,3914,0,595000
1.0,1320,1,56.0,6232,0,349000
2.0,1724,4,94.0,5585,0,525000
2.0,2509,1,147.0,6803,0,1000000
2.0,1610,2,105.0,4524,0,475000
2.0,2514,3,155.0,6129,0,950000
2.0,1393,1,60.0,6333,0,380000
1.0,884,1,40.0,4750,0,190000
5.0,-2937084,5,776.0,6443,0,5000000
1.0,1094,1,50.0,5200,0,260000
1.0,1485,1,52.0,8077,0,420000
3.0,2058,2,184.0,3641,0,670000
3.0,2115,4,299.0,2324,0,695000
2.0,994,2,30.0,7500,0,225000
3.0,1766,0,102.0,5328,0,543500
1.0,979,2,57.0,3860,0,220000
2.0,1370,2,71.0,5211,0,370000
2.0,2480,2,122.0,7377,0,900000
2.0,-303,3,138.0,10145,0,1400000
3.0,-11444,3,396.0,4419,0,1750000
2.0,-303,3,170.0,8235,0,1400000
2.0,1564,2,80.0,5688,0,455000
2.0,1322,2,75.0,4665,0,349900
2.0,2190,2,92.0,7924,0,729000
3.0,2234,2,179.0,4190,0,750000
3.0,2103,2,133.0,5188,0,690000
1.0,740,2,31.0,4806,0,149000
2.0,1576,2,79.0,5823,0,460000
1.0,1508,1,80.0,5375,0,430000
2.0,2512,0,147.0,6769,0,995000
1.0,1598,2,66.0,7121,0,470000
5.0,-84408,4,256.0,9395,0,2405000
2.0,2115,2,134.0,5187,0,695000
2.0,2347,3,141.0,7801,0,1100000
2.0,1536,3,167.0,7485,0,1250000
1.0,1777,3,115.0,4765,0,548000
5.0,-1823000,6,776.0,5799,0,4500000
2.0,2044,4,234.0,5021,0,1175000
5.0,-74326,4,440.0,5341,0,2350000
2.0,1724,2,66.0,7955,0,525000
1.0,1262,1,74.0,4392,0,325000
1.0,762,1,32.0,4844,0,155000
2.0,1323,2,75.0,4667,0,350000
5.0,-1823000,6,894.0,5034,0,4500000
1.0,1003,1,40.0,5700,0,228000
7.0,-1823000,6,894.0,5034,0,4500000
2.0,1407,2,96.0,4021,0,386000
2.0,1407,2,95.0,4063,0,386000
3.0,2119,2,185.0,6270,0,1160000
3.0,94,2,183.0,7514,0,1375000
4.0,2165,5,204.0,5637,1,1150000
4.0,-2937084,3,400.0,12500,0,5000000
3.0,1598,4,169.0,2781,0,470000
3.0,2119,2,185.0,6270,0,1160000
3.0,-1431,3,176.0,8295,0,1460000
3.0,2333,3,213.0,3756,0,800000
7.0,-266250,9,524.0,5725,0,3000000
4.0,-1431,3,176.0,8295,0,1460000
2.0,2510,6,200.0,4700,1,940000
3.0,-303,10,379.0,3694,0,1400000
3.0,2516,3,148.0,6622,1,980000
3.0,2012,5,139.0,4676,0,650000
6.0,-783412,6,530.0,7075,0,3750000
3.0,2421,6,204.0,5245,1,1070000
3.0,2012,5,135.0,4815,0,650000
4.0,-2214,5,300.0,4983,1,1495000
3.0,1536,3,220.0,5682,0,1250000
4.0,2459,5,261.0,4019,0,1049000
3.0,-2214,4,255.0,5863,1,1495000
2.0,1644,2,114.0,4298,0,490000
1.0,725,0,45.0,3222,0,145000
3.0,-4866,3,206.0,7718,0,1590000
4.0,2361,6,204.0,5368,1,1095000
3.0,1598,4,168.0,2798,0,470000
3.0,2362,2,157.0,5197,0,816000
4.0,-65933,3,264.0,8712,0,2300000
2.0,2512,3,208.0,4784,0,995000
3.0,-1431,3,150.0,9733,0,1460000
2.0,2115,4,130.0,5346,0,695000
2.0,1462,3,94.0,4362,0,410000
2.0,1664,3,118.0,4229,0,499000
2.0,2249,4,147.0,7684,0,1129500
2.0,1664,3,118.0,4229,0,499000
1.0,854,1,84.0,2155,0,181000
2.0,1735,2,88.0,6023,0,530000
2.0,1850,3,194.0,2990,0,580000
1.0,2353,3,158.0,5133,0,811000
2.0,1323,3,160.0,2188,0,350000
2.0,1161,1,70.0,4071,0,285000
2.0,1667,2,102.0,4902,0,500000
2.0,2115,4,127.0,5472,0,695000
1.0,933,2,48.0,4271,0,205000
1.0,884,1,84.0,2262,0,190000
2.0,1920,2,187.0,3262,0,610000
2.0,-8846,2,360.0,4708,0,1695000
1.0,1200,1,66.0,4545,0,300000
1.0,1174,2,70.0,4143,0,290000
2.0,686,2,56.0,2411,0,135000
2.0,1462,4,120.0,3417,0,410000
3.0,2293,4,226.0,3447,0,779000
1.0,1712,2,120.0,4333,0,520000
2.0,1094,1,77.0,3377,0,260000
2.0,796,1,58.0,2834,0,164400
2.0,1528,2,95.0,4621,0,439000
2.0,1161,1,70.0,4071,0,285000
2.0,1781,2,185.0,2973,0,550000
2.0,1781,2,156.0,3526,0,550000
2.0,1161,1,85.0,3353,0,285000
3.0,1496,3,126.0,3373,0,425000
3.0,1655,8,264.0,1875,1,495000
1.0,1131,1,90.0,3040,0,273600
2.0,1225,2,90.0,3444,0,310000
4.0,2515,4,374.0,2634,1,985000
5.0,2170,6,262.0,2748,1,720000
5.0,-425334,5,682.0,4839,1,3300000
5.0,-8414,6,595.0,2832,1,1685000
9.0,-24524,13,654.0,2982,1,1950000
5.0,-51191,6,592.0,3716,1,2200000
5.0,452,4,370.0,3649,1,1350000
4.0,2295,4,162.0,4815,0,780000
1.0,917,2,99.0,2020,0,200000
3.0,1885,4,248.0,2399,1,595000
3.0,1250,3,120.0,2667,0,320000
2.0,1182,4,130.0,2254,1,293000
3.0,1562,4,208.0,2183,1,454000
3.0,1552,4,204.0,2203,1,449400
3.0,1548,4,208.0,2153,1,447900
3.0,1664,4,264.0,1890,1,499000
3.0,1640,4,255.0,1915,1,488200
2.0,1638,4,264.0,1847,1,487600
2.0,1485,4,394.0,1066,0,420000
2.0,1157,3,88.0,3144,0,283495
3.0,1285,4,147.0,2273,0,334191
3.0,1285,4,147.0,2274,0,334206
3.0,1285,4,147.0,2273,0,334192
3.0,-303,4,295.0,4746,0,1400000
3.0,2489,3,145.0,6276,1,910000
2.0,1238,1,215.0,1512,0,315000
3.0,1437,3,82.0,4866,0,399000
2.0,933,3,89.0,2303,1,205000
2.0,1363,3,140.0,2621,0,367000
5.0,452,6,596.0,2265,1,1350000
4.0,2479,5,246.0,3654,1,899000
6.0,-205750,7,800.0,3562,1,2850000
6.0,-1755,6,475.0,3105,1,1475000
6.0,-104074,6,722.0,3463,1,2500000
6.0,-104074,5,722.0,3463,1,2500000
6.0,-140,6,350.0,3971,1,1390000
6.0,-17213,6,623.0,2970,1,1850000
5.0,-303,5,500.0,2800,1,1400000
6.0,-104074,6,722.0,3463,1,2500000
8.0,-47264,8,700.0,3100,1,2170000
8.0,1265,4,420.0,3048,1,1280000
